uuid	odkid	fmid	psu	hhid	age	name	edu1	edu2	edu3	edu4	edu5	edu6	edu7	edu8	edu9	edu10	pid	region	urban	icode	begin_time	dur_edu	corrected_dur_edu	year	month	day	date	start_date	end_date	time	start_time	end_time
20240924	uuid:3bb88ad3-367a-4dfd-b9ec-c5a0a1a165c3	4	38280254	13	7		Yes	Preschool/kindergarten			Yes	Primary education	Public	No	Yes	3	uuid:3bb88ad3-367a-4dfd-b9ec-c5a0a1a165c3/m03_/ed_[4]	Samegrelo-Zemo Svaneti	Rural	1523	2024-09-24T17:09:00.000+04:00	2	2	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 21:41:31	2024/09/24 17:07:45	2024/09/24 18:38:11
20240924	uuid:3bb88ad3-367a-4dfd-b9ec-c5a0a1a165c3	6	38280254	13	70		Yes	Completed secondary education							No		uuid:3bb88ad3-367a-4dfd-b9ec-c5a0a1a165c3/m03_/ed_[6]	Samegrelo-Zemo Svaneti	Rural	1523	2024-09-24T17:09:00.000+04:00	2	2	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 21:41:31	2024/09/24 17:07:45	2024/09/24 18:38:11
20240921	uuid:3bc22442-8c6e-4904-9c71-dc20f65aa588	2	38110732	12	69		Yes	Completed secondary education							Yes	3	uuid:3bc22442-8c6e-4904-9c71-dc20f65aa588/m03_/ed_[2]	Samegrelo-Zemo Svaneti	Urban	1527	2024-09-21T11:19:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:37:12	2024/09/21 11:17:21	2024/09/21 12:25:14
20240921	uuid:3bc22442-8c6e-4904-9c71-dc20f65aa588	1	38110732	12	46		Yes	Completed higher education (BA, MA, or Specialist degree)	Engineering, manufacturing and construction	1/1/1999					Yes	3	uuid:3bc22442-8c6e-4904-9c71-dc20f65aa588/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Urban	1527	2024-09-21T11:19:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:37:12	2024/09/21 11:17:21	2024/09/21 12:25:14
20240921	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220	5	38110732	13	36		Yes	Incomplete higher education	Business, administration and law	1/1/2016					Yes	1	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220/m03_/ed_[5]	Samegrelo-Zemo Svaneti	Urban	1527	2024-09-21T12:30:00.000+04:00	3	3	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:37:13	2024/09/21 12:27:25	2024/09/21 13:13:30
20240921	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220	2	38110732	13	57		Yes	Secondary technical education							Yes	2	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220/m03_/ed_[2]	Samegrelo-Zemo Svaneti	Urban	1527	2024-09-21T12:30:00.000+04:00	3	3	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:37:13	2024/09/21 12:27:25	2024/09/21 13:13:30
20240921	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220	3	38110732	13	37		Yes	Completed higher education (BA, MA, or Specialist degree)	Business, administration and law	1/1/2008					Yes	1	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220/m03_/ed_[3]	Samegrelo-Zemo Svaneti	Urban	1527	2024-09-21T12:30:00.000+04:00	3	3	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:37:13	2024/09/21 12:27:25	2024/09/21 13:13:30
20240921	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220	4	38110732	13	35		Yes	Completed higher education (BA, MA, or Specialist degree)	Business, administration and law	1/1/2008					Yes	1	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220/m03_/ed_[4]	Samegrelo-Zemo Svaneti	Urban	1527	2024-09-21T12:30:00.000+04:00	3	3	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:37:13	2024/09/21 12:27:25	2024/09/21 13:13:30
20240921	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220	1	38110732	13	56		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/1994					Yes	2	uuid:3c161dfa-922f-45ef-85b3-bb9a48b6a220/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Urban	1527	2024-09-21T12:30:00.000+04:00	3	3	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:37:13	2024/09/21 12:27:25	2024/09/21 13:13:30
20240927	uuid:3c51acc8-e920-4a68-94b2-b325813280cc	4	38110722	10	14		Yes	Incomplete secondary education			Yes	Secondary education	Public	No	Yes	4	uuid:3c51acc8-e920-4a68-94b2-b325813280cc/m03_/ed_[4]	Samegrelo-Zemo Svaneti	Urban	1522	2024-09-27T17:37:00.000+04:00	2	2	2024	9	27	2024/09/27	2024/09/27	2024/09/27	2024/09/27 19:39:19	2024/09/27 17:32:29	2024/09/27 18:13:00
20240927	uuid:3c51acc8-e920-4a68-94b2-b325813280cc	1	38110722	10	68		Yes	Completed higher education (BA, MA, or Specialist degree)	Health and welfare	1/1/1988					Yes	2	uuid:3c51acc8-e920-4a68-94b2-b325813280cc/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Urban	1522	2024-09-27T17:37:00.000+04:00	2	2	2024	9	27	2024/09/27	2024/09/27	2024/09/27	2024/09/27 19:39:19	2024/09/27 17:32:29	2024/09/27 18:13:00
20240927	uuid:3c51acc8-e920-4a68-94b2-b325813280cc	3	38110722	10	47		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/1993					Yes	3	uuid:3c51acc8-e920-4a68-94b2-b325813280cc/m03_/ed_[3]	Samegrelo-Zemo Svaneti	Urban	1522	2024-09-27T17:37:00.000+04:00	2	2	2024	9	27	2024/09/27	2024/09/27	2024/09/27	2024/09/27 19:39:19	2024/09/27 17:32:29	2024/09/27 18:13:00
20240927	uuid:3c51acc8-e920-4a68-94b2-b325813280cc	2	38110722	10	59		Yes	Completed higher education (BA, MA, or Specialist degree)	Business, administration and law	1/1/1988					Yes	3	uuid:3c51acc8-e920-4a68-94b2-b325813280cc/m03_/ed_[2]	Samegrelo-Zemo Svaneti	Urban	1522	2024-09-27T17:37:00.000+04:00	2	2	2024	9	27	2024/09/27	2024/09/27	2024/09/27	2024/09/27 19:39:19	2024/09/27 17:32:29	2024/09/27 18:13:00
20241023	uuid:3c5ecd68-dbcf-4545-9dbc-e1861ab2dc9f	1	44110664	3	64		Yes	Completed higher education (BA, MA, or Specialist degree)	Business, administration and law	1/1/1987					Yes	3	uuid:3c5ecd68-dbcf-4545-9dbc-e1861ab2dc9f/m03_/ed_[1]	Kvemo Kartli	Urban	1633	2024-10-23T17:33:00.000+04:00	2	2	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 20:37:23	2024/10/23 17:30:05	2024/10/23 18:20:32
20241022	uuid:3c8760ca-eca2-47ec-be0b-c3df0b6ae11d	2	29260315	7	73		Yes	Secondary technical education							Yes	2	uuid:3c8760ca-eca2-47ec-be0b-c3df0b6ae11d/m03_/ed_[2]	Kakheti	Rural	1717	2024-10-22T14:16:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/22	2024/10/22	2024/10/22 14:50:09	2024/10/22 14:13:44	2024/10/22 14:49:57
20241022	uuid:3c8760ca-eca2-47ec-be0b-c3df0b6ae11d	1	29260315	7	71		Yes	Secondary technical education							No		uuid:3c8760ca-eca2-47ec-be0b-c3df0b6ae11d/m03_/ed_[1]	Kakheti	Rural	1717	2024-10-22T14:16:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/22	2024/10/22	2024/10/22 14:50:09	2024/10/22 14:13:44	2024/10/22 14:49:57
20240922	uuid:3c929c77-b349-46d2-8981-95a2af881c23	4	26380433	3	38		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/2007					Yes	3	uuid:3c929c77-b349-46d2-8981-95a2af881c23/m03_/ed_[4]	Imereti	Rural	1313	2024-09-22T13:17:00.000+04:00	6	6	2024	9	22	2024/09/22	2024/09/22	2024/09/22	2024/09/22 20:27:18	2024/09/22 13:15:18	2024/09/22 14:42:34
20240922	uuid:3c929c77-b349-46d2-8981-95a2af881c23	3	26380433	3	38		Yes	Completed higher education (BA, MA, or Specialist degree)	Engineering, manufacturing and construction	1/1/2008					No		uuid:3c929c77-b349-46d2-8981-95a2af881c23/m03_/ed_[3]	Imereti	Rural	1313	2024-09-22T13:17:00.000+04:00	6	6	2024	9	22	2024/09/22	2024/09/22	2024/09/22	2024/09/22 20:27:18	2024/09/22 13:15:18	2024/09/22 14:42:34
20240922	uuid:3c929c77-b349-46d2-8981-95a2af881c23	6	26380433	3	5		Yes	No schooling			Yes	Preschool/kindergarten	Private				uuid:3c929c77-b349-46d2-8981-95a2af881c23/m03_/ed_[6]	Imereti	Rural	1313	2024-09-22T13:17:00.000+04:00	6	6	2024	9	22	2024/09/22	2024/09/22	2024/09/22	2024/09/22 20:27:18	2024/09/22 13:15:18	2024/09/22 14:42:34
20240922	uuid:3c929c77-b349-46d2-8981-95a2af881c23	2	26380433	3	58		Yes	Incomplete secondary education							No		uuid:3c929c77-b349-46d2-8981-95a2af881c23/m03_/ed_[2]	Imereti	Rural	1313	2024-09-22T13:17:00.000+04:00	6	6	2024	9	22	2024/09/22	2024/09/22	2024/09/22	2024/09/22 20:27:18	2024/09/22 13:15:18	2024/09/22 14:42:34
20240922	uuid:3c929c77-b349-46d2-8981-95a2af881c23	5	26380433	3	15		Yes	Primary education			Yes	Secondary education	Private	Yes	No		uuid:3c929c77-b349-46d2-8981-95a2af881c23/m03_/ed_[5]	Imereti	Rural	1313	2024-09-22T13:17:00.000+04:00	6	6	2024	9	22	2024/09/22	2024/09/22	2024/09/22	2024/09/22 20:27:18	2024/09/22 13:15:18	2024/09/22 14:42:34
20240922	uuid:3c929c77-b349-46d2-8981-95a2af881c23	1	26380433	3	58		Yes	Secondary technical education							No		uuid:3c929c77-b349-46d2-8981-95a2af881c23/m03_/ed_[1]	Imereti	Rural	1313	2024-09-22T13:17:00.000+04:00	6	6	2024	9	22	2024/09/22	2024/09/22	2024/09/22	2024/09/22 20:27:18	2024/09/22 13:15:18	2024/09/22 14:42:34
20240924	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69	2	26290425	8	41		Yes	Completed higher education (BA, MA, or Specialist degree)	Information and Communication Technologies	1/1/2004					Yes	2	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69/m03_/ed_[2]	Imereti	Urban	1333	2024-09-24T15:16:00.000+04:00	2	2	2024	9	25	2024/09/25	2024/09/24	2024/09/24	2024/09/25 10:00:38	2024/09/24 15:12:02	2024/09/24 16:07:18
20240924	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69	5	26290425	8	5		Yes	Preschool/kindergarten			Yes	Preschool/kindergarten	Public				uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69/m03_/ed_[5]	Imereti	Urban	1333	2024-09-24T15:16:00.000+04:00	2	2	2024	9	25	2024/09/25	2024/09/24	2024/09/24	2024/09/25 10:00:38	2024/09/24 15:12:02	2024/09/24 16:07:18
20240924	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69	3	26290425	8	14		Yes	Primary education			Yes	Primary education	Public	Yes	Yes	2	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69/m03_/ed_[3]	Imereti	Urban	1333	2024-09-24T15:16:00.000+04:00	2	2	2024	9	25	2024/09/25	2024/09/24	2024/09/24	2024/09/25 10:00:38	2024/09/24 15:12:02	2024/09/24 16:07:18
20240924	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69	1	26290425	8	40		Yes	Incomplete higher education	Engineering, manufacturing and construction	1/1/2006					Yes	3	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69/m03_/ed_[1]	Imereti	Urban	1333	2024-09-24T15:16:00.000+04:00	2	2	2024	9	25	2024/09/25	2024/09/24	2024/09/24	2024/09/25 10:00:38	2024/09/24 15:12:02	2024/09/24 16:07:18
20240924	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69	4	26290425	8	11		Yes	Preschool/kindergarten			Yes	Primary education	Public	Yes	Yes	2	uuid:3cc3c7b9-aaf2-49e4-b7e5-3a61edf35f69/m03_/ed_[4]	Imereti	Urban	1333	2024-09-24T15:16:00.000+04:00	2	2	2024	9	25	2024/09/25	2024/09/24	2024/09/24	2024/09/25 10:00:38	2024/09/24 15:12:02	2024/09/24 16:07:18
20240904	uuid:3ce2f8f4-74a5-46e1-a1be-baba0007861a	2	26360133	5	66		No										uuid:3ce2f8f4-74a5-46e1-a1be-baba0007861a/m03_/ed_[2]	Imereti	Urban	1333	2024-09-04T14:05:00.000+04:00	0	0	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 19:08:14	2024/09/04 14:04:32	2024/09/04 14:29:26
20240904	uuid:3ce2f8f4-74a5-46e1-a1be-baba0007861a	1	26360133	5	61		No										uuid:3ce2f8f4-74a5-46e1-a1be-baba0007861a/m03_/ed_[1]	Imereti	Urban	1333	2024-09-04T14:05:00.000+04:00	0	0	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 19:08:14	2024/09/04 14:04:32	2024/09/04 14:29:26
20240908	uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d	4	44280242	10	43		No										uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d/m03_/ed_[4]	Kvemo Kartli	Rural	1615	2024-09-08T13:23:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 22:42:05	2024/09/08 13:19:50	2024/09/08 14:15:47
20240908	uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d	6	44280242	10	14		No										uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d/m03_/ed_[6]	Kvemo Kartli	Rural	1615	2024-09-08T13:23:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 22:42:05	2024/09/08 13:19:50	2024/09/08 14:15:47
20240908	uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d	3	44280242	10	47		No										uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d/m03_/ed_[3]	Kvemo Kartli	Rural	1615	2024-09-08T13:23:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 22:42:05	2024/09/08 13:19:50	2024/09/08 14:15:47
20240908	uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d	1	44280242	10	23		Yes	Incomplete higher education	Engineering, manufacturing and construction	1/1/2024	Yes	Higher education (BA, MA, or Specialist degree)	Public		No		uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d/m03_/ed_[1]	Kvemo Kartli	Rural	1615	2024-09-08T13:23:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 22:42:05	2024/09/08 13:19:50	2024/09/08 14:15:47
20240908	uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d	2	44280242	10	72		No										uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d/m03_/ed_[2]	Kvemo Kartli	Rural	1615	2024-09-08T13:23:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 22:42:05	2024/09/08 13:19:50	2024/09/08 14:15:47
20240908	uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d	5	44280242	10	21		No										uuid:3ce6265d-32bc-4268-a89f-e8a7fd46343d/m03_/ed_[5]	Kvemo Kartli	Rural	1615	2024-09-08T13:23:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 22:42:05	2024/09/08 13:19:50	2024/09/08 14:15:47
20240927	uuid:3cf7f85a-1f4b-43ca-b719-3e9114d73d76	1	38140252	12	86		No										uuid:3cf7f85a-1f4b-43ca-b719-3e9114d73d76/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Urban	1519	2024-09-27T16:34:00.000+04:00	0	0	2024	9	27	2024/09/27	2024/09/27	2024/09/27	2024/09/27 18:25:33	2024/09/27 16:29:17	2024/09/27 17:26:02
20241024	uuid:3d5fb320-406e-4bfb-8788-f979e4de1ff5	2	26400155	19	65		Yes	Secondary technical education							Don't know		uuid:3d5fb320-406e-4bfb-8788-f979e4de1ff5/m03_/ed_[2]	Imereti	Urban	1316	2024-10-24T17:42:00.000+04:00	1	1	2024	10	24	2024/10/24	2024/10/24	2024/10/24	2024/10/24 18:16:27	2024/10/24 17:39:37	2024/10/24 18:15:28
20241024	uuid:3d5fb320-406e-4bfb-8788-f979e4de1ff5	3	26400155	19	39		Yes	Secondary technical education							Yes	3	uuid:3d5fb320-406e-4bfb-8788-f979e4de1ff5/m03_/ed_[3]	Imereti	Urban	1316	2024-10-24T17:42:00.000+04:00	1	1	2024	10	24	2024/10/24	2024/10/24	2024/10/24	2024/10/24 18:16:27	2024/10/24 17:39:37	2024/10/24 18:15:28
20241024	uuid:3d5fb320-406e-4bfb-8788-f979e4de1ff5	1	26400155	19	63		Yes	Secondary technical education							Yes	3	uuid:3d5fb320-406e-4bfb-8788-f979e4de1ff5/m03_/ed_[1]	Imereti	Urban	1316	2024-10-24T17:42:00.000+04:00	1	1	2024	10	24	2024/10/24	2024/10/24	2024/10/24	2024/10/24 18:16:27	2024/10/24 17:39:37	2024/10/24 18:15:28
20241024	uuid:3d5fb320-406e-4bfb-8788-f979e4de1ff5	4	26400155	19	38		Yes	Completed secondary education							Yes	3	uuid:3d5fb320-406e-4bfb-8788-f979e4de1ff5/m03_/ed_[4]	Imereti	Urban	1316	2024-10-24T17:42:00.000+04:00	1	1	2024	10	24	2024/10/24	2024/10/24	2024/10/24	2024/10/24 18:16:27	2024/10/24 17:39:37	2024/10/24 18:15:28
20241021	uuid:3d66ecdc-c17d-4aea-a0b6-781e35161cc0	1	47240612	8	66		Yes	Secondary technical education							No		uuid:3d66ecdc-c17d-4aea-a0b6-781e35161cc0/m03_/ed_[1]	Shida Kartli Region	Rural	1136	2024-10-21T15:59:00.000+04:00	0	0	2024	10	21	2024/10/21	2024/10/21	2024/10/21	2024/10/21 16:23:02	2024/10/21 15:56:56	2024/10/21 16:22:16
20240913	uuid:3dd4d66d-83bc-43cf-a3ba-8c3e51d3bca1	3	38280115	14	4		Yes	No schooling			Yes	Preschool/kindergarten	Public				uuid:3dd4d66d-83bc-43cf-a3ba-8c3e51d3bca1/m03_/ed_[3]	Samegrelo-Zemo Svaneti	Rural	1523	2024-09-13T15:41:00.000+04:00	2	2	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/14 00:57:12	2024/09/13 15:39:56	2024/09/13 16:44:19
20240913	uuid:3dd4d66d-83bc-43cf-a3ba-8c3e51d3bca1	1	38280115	14	38		Yes	Secondary technical education							No		uuid:3dd4d66d-83bc-43cf-a3ba-8c3e51d3bca1/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Rural	1523	2024-09-13T15:41:00.000+04:00	2	2	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/14 00:57:12	2024/09/13 15:39:56	2024/09/13 16:44:19
20240913	uuid:3dd4d66d-83bc-43cf-a3ba-8c3e51d3bca1	2	38280115	14	7		Yes	Preschool/kindergarten			Yes	Primary education	Public	No	Yes	3	uuid:3dd4d66d-83bc-43cf-a3ba-8c3e51d3bca1/m03_/ed_[2]	Samegrelo-Zemo Svaneti	Rural	1523	2024-09-13T15:41:00.000+04:00	2	2	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/14 00:57:12	2024/09/13 15:39:56	2024/09/13 16:44:19
20240908	uuid:3de135ba-5e7b-4084-bc2f-f652b7f72120	1	23250314	7	70		Yes	Incomplete secondary education							No		uuid:3de135ba-5e7b-4084-bc2f-f652b7f72120/m03_/ed_[1]	Guria	Rural	1450	2024-09-08T14:51:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 18:07:10	2024/09/08 14:50:32	2024/09/08 15:13:15
20240909	uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5	4	44260141	13	24		Yes	Secondary technical education			No				No		uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5/m03_/ed_[4]	Kvemo Kartli	Rural	1669	2024-09-09T14:27:00.000+04:00	3	3	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 23:41:56	2024/09/09 14:22:43	2024/09/09 15:42:33
20240909	uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5	2	44260141	13	55		Yes	Secondary technical education							No		uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5/m03_/ed_[2]	Kvemo Kartli	Rural	1669	2024-09-09T14:27:00.000+04:00	3	3	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 23:41:56	2024/09/09 14:22:43	2024/09/09 15:42:33
20240909	uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5	1	44260141	13	74		Yes	Completed secondary education							No		uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5/m03_/ed_[1]	Kvemo Kartli	Rural	1669	2024-09-09T14:27:00.000+04:00	3	3	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 23:41:56	2024/09/09 14:22:43	2024/09/09 15:42:33
20240909	uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5	5	44260141	13	23		Yes	Completed secondary education			No				Yes	2	uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5/m03_/ed_[5]	Kvemo Kartli	Rural	1669	2024-09-09T14:27:00.000+04:00	3	3	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 23:41:56	2024/09/09 14:22:43	2024/09/09 15:42:33
20240909	uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5	3	44260141	13	50		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/1987					No		uuid:3e0483e1-12a9-4949-8e56-d7cc5b5900e5/m03_/ed_[3]	Kvemo Kartli	Rural	1669	2024-09-09T14:27:00.000+04:00	3	3	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 23:41:56	2024/09/09 14:22:43	2024/09/09 15:42:33
20240907	uuid:3e0fd3b3-386e-4ce8-985b-2e89ab59142c	1	41310241	22	67		Yes	Secondary technical education							No		uuid:3e0fd3b3-386e-4ce8-985b-2e89ab59142c/m03_/ed_[1]	Samtskhe–Javakheti	Rural	1201	2024-09-07T17:30:00.000+04:00	0	0	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 23:09:58	2024/09/07 17:26:45	2024/09/07 17:54:23
20241005	uuid:3e1eda13-8eb5-4337-8551-ff7c091b79f1	4	44240473	23	15		Yes	Incomplete secondary education			Yes	Primary education	Public	No	Yes	2	uuid:3e1eda13-8eb5-4337-8551-ff7c091b79f1/m03_/ed_[4]	Kvemo Kartli	Rural	1677	2024-09-17T13:55:00.000+04:00	2	2	2024	10	4	2024/10/04	2024/09/17	2024/10/03	2024/10/04 18:03:21	2024/09/17 13:52:15	2024/10/03 23:02:31
20241005	uuid:3e1eda13-8eb5-4337-8551-ff7c091b79f1	3	44240473	23	32		Yes	Secondary technical education							Yes	2	uuid:3e1eda13-8eb5-4337-8551-ff7c091b79f1/m03_/ed_[3]	Kvemo Kartli	Rural	1677	2024-09-17T13:55:00.000+04:00	2	2	2024	10	4	2024/10/04	2024/09/17	2024/10/03	2024/10/04 18:03:21	2024/09/17 13:52:15	2024/10/03 23:02:31
20241005	uuid:3e1eda13-8eb5-4337-8551-ff7c091b79f1	1	44240473	23	55		Yes	Completed higher education (BA, MA, or Specialist degree)	Engineering, manufacturing and construction	1/1/1990					Yes	4	uuid:3e1eda13-8eb5-4337-8551-ff7c091b79f1/m03_/ed_[1]	Kvemo Kartli	Rural	1677	2024-09-17T13:55:00.000+04:00	2	2	2024	10	4	2024/10/04	2024/09/17	2024/10/03	2024/10/04 18:03:21	2024/09/17 13:52:15	2024/10/03 23:02:31
20241005	uuid:3e1eda13-8eb5-4337-8551-ff7c091b79f1	2	44240473	23	52		Yes	Secondary technical education							Yes	3	uuid:3e1eda13-8eb5-4337-8551-ff7c091b79f1/m03_/ed_[2]	Kvemo Kartli	Rural	1677	2024-09-17T13:55:00.000+04:00	2	2	2024	10	4	2024/10/04	2024/09/17	2024/10/03	2024/10/04 18:03:21	2024/09/17 13:52:15	2024/10/03 23:02:31
20240924	uuid:3e1fb801-04bc-4e61-a66c-979c8a07c5e9	2	26110135	9	55		Yes	Completed secondary education							No		uuid:3e1fb801-04bc-4e61-a66c-979c8a07c5e9/m03_/ed_[2]	Imereti	Urban	1302	2024-09-24T16:49:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 23:39:37	2024/09/24 16:46:20	2024/09/24 17:35:38
20240924	uuid:3e1fb801-04bc-4e61-a66c-979c8a07c5e9	1	26110135	9	83		Yes	Completed secondary education							No		uuid:3e1fb801-04bc-4e61-a66c-979c8a07c5e9/m03_/ed_[1]	Imereti	Urban	1302	2024-09-24T16:49:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 23:39:37	2024/09/24 16:46:20	2024/09/24 17:35:38
20240906	uuid:3e234b1a-7a17-4283-b6a7-6ae2fd0874ab	1	44260161	4	29		Yes	Completed higher education (BA, MA, or Specialist degree)	Natural sciences, mathematics and statistics	1/1/2018					Yes	2	uuid:3e234b1a-7a17-4283-b6a7-6ae2fd0874ab/m03_/ed_[1]	Kvemo Kartli	Rural	1668	2024-09-06T11:58:00.000+04:00	6	6	2024	9	9	2024/09/09	2024/09/06	2024/09/06	2024/09/09 23:17:43	2024/09/06 11:51:15	2024/09/06 13:19:17
20240906	uuid:3e234b1a-7a17-4283-b6a7-6ae2fd0874ab	3	44260161	4	28		Yes	Completed secondary education							Yes	2	uuid:3e234b1a-7a17-4283-b6a7-6ae2fd0874ab/m03_/ed_[3]	Kvemo Kartli	Rural	1668	2024-09-06T11:58:00.000+04:00	6	6	2024	9	9	2024/09/09	2024/09/06	2024/09/06	2024/09/09 23:17:43	2024/09/06 11:51:15	2024/09/06 13:19:17
20240906	uuid:3e234b1a-7a17-4283-b6a7-6ae2fd0874ab	2	44260161	4	51		Yes	Completed higher education (BA, MA, or Specialist degree)	Generic programmes and qualifications	1/1/1992					Yes	2	uuid:3e234b1a-7a17-4283-b6a7-6ae2fd0874ab/m03_/ed_[2]	Kvemo Kartli	Rural	1668	2024-09-06T11:58:00.000+04:00	6	6	2024	9	9	2024/09/09	2024/09/06	2024/09/06	2024/09/09 23:17:43	2024/09/06 11:51:15	2024/09/06 13:19:17
20241012	uuid:3e2e9d61-733b-40b0-8765-d8bf253d3c2a	3	38140262	8	40		Yes	Completed higher education (BA, MA, or Specialist degree)	Don't know	1/1/2001					Don't know		uuid:3e2e9d61-733b-40b0-8765-d8bf253d3c2a/m03_/ed_[3]	Samegrelo-Zemo Svaneti	Urban	1519	2024-10-12T12:20:00.000+04:00	3	3	2024	10	12	2024/10/12	2024/10/12	2024/10/12	2024/10/12 15:41:25	2024/10/12 12:15:05	2024/10/12 13:47:18
20241012	uuid:3e2e9d61-733b-40b0-8765-d8bf253d3c2a	1	38140262	8	71		Yes	Secondary technical education							Yes	4	uuid:3e2e9d61-733b-40b0-8765-d8bf253d3c2a/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Urban	1519	2024-10-12T12:20:00.000+04:00	3	3	2024	10	12	2024/10/12	2024/10/12	2024/10/12	2024/10/12 15:41:25	2024/10/12 12:15:05	2024/10/12 13:47:18
